Time [s],Terminal voltage [V],Current [A],Cycle,Step
267.70516192439464,3.9075775242764745,5.0,0.0,0.0
282.0725668410917,3.903687089429754,5.0,0.0,0.0
296.4399717577888,3.899656667212917,5.0,0.0,0.0
325.1747815911829,3.8913016936312683,5.0,0.0,0.0
353.90959142457706,3.882722083209077,5.0,0.0,0.0
382.6444012579712,3.8741074888489573,5.0,0.0,0.0
411.37921109136533,3.865556172902585,5.0,0.0,0.0
440.1140209247595,3.8572338637842747,5.0,0.0,0.0
468.8488307581536,3.8491200080170906,5.0,0.0,0.0
497.58364059154775,3.841251781574486,5.0,0.0,0.0
526.318450424942,3.8336775515991013,5.0,0.0,0.0
555.0532602583361,3.8263774594119084,5.0,0.0,0.0
583.7880700917302,3.8193316191030418,5.0,0.0,0.0
641.2576897585185,3.8058596358248034,5.0,0.0,0.0
692.980347458628,3.794126043299908,5.0,0.0,0.0
739.5307393887265,3.783582905252562,5.0,0.0,0.0
786.081131318825,3.772884558031252,5.0,0.0,0.0
832.6315232489235,3.76196316375915,5.0,0.0,0.0
874.5268759860122,3.751888549664481,5.0,0.0,0.0
916.422228723101,3.741559732681787,5.0,0.0,0.0
958.3175814601897,3.7309560835819564,5.0,0.0,0.0
1000.2129341972784,3.7200280473896403,5.0,0.0,0.0
1042.108286934367,3.708745957224485,5.0,0.0,0.0
1084.0036396714556,3.6970520082129363,5.0,0.0,0.0
1125.8989924085442,3.684918503119909,5.0,0.0,0.0
1167.7943451456329,3.672307857903298,5.0,0.0,0.0
1209.6896978827215,3.6592560485220833,5.0,0.0,0.0
1251.58505061981,3.6458705438131283,5.0,0.0,0.0
1293.4804033568987,3.632447049290608,5.0,0.0,0.0
1331.1862208202785,3.6206326962373643,5.0,0.0,0.0
1368.8920382836584,3.6092685042532615,5.0,0.0,0.0
1406.5978557470382,3.5984336668616783,5.0,0.0,0.0
1444.303673210418,3.588175489578611,5.0,0.0,0.0
1482.009490673798,3.5784439485707296,5.0,0.0,0.0
1519.7153081371778,3.569246767083036,5.0,0.0,0.0
1557.4211256005576,3.5605165602707247,5.0,0.0,0.0
1595.1269430639375,3.552234694296682,5.0,0.0,0.0
1632.8327605273173,3.544326685362937,5.0,0.0,0.0
1670.5385779906971,3.5367613440190397,5.0,0.0,0.0
1708.244395454077,3.5294469968069695,5.0,0.0,0.0
1745.9502129174568,3.522351021484554,5.0,0.0,0.0
1783.6560303808367,3.515390238420842,5.0,0.0,0.0
1821.3618478442165,3.5085129182703314,5.0,0.0,0.0
1859.0676653075964,3.5016899932068517,5.0,0.0,0.0
1896.7734827709762,3.4948687032890393,5.0,0.0,0.0
1934.479300234356,3.4880297785406458,5.0,0.0,0.0
1972.185117697736,3.481130755724571,5.0,0.0,0.0
2009.8909351611157,3.474154842032819,5.0,0.0,0.0
2047.5967526244956,3.4670874008711943,5.0,0.0,0.0
2085.302570087875,3.4599074366940283,5.0,0.0,0.0
2123.008387551255,3.4526047539443603,5.0,0.0,0.0
2160.714205014635,3.4451615022855684,5.0,0.0,0.0
2198.4200224780147,3.4375626184611185,5.0,0.0,0.0
2236.1258399413946,3.429792775498319,5.0,0.0,0.0
2273.8316574047744,3.4218291614447827,5.0,0.0,0.0
2311.5374748681543,3.413653172342807,5.0,0.0,0.0
2349.243292331534,3.405234754722044,5.0,0.0,0.0
2386.949109794914,3.3965488469347616,5.0,0.0,0.0
2424.654927258294,3.387557005130516,5.0,0.0,0.0
2462.3607447216737,3.3782416094462766,5.0,0.0,0.0
2500.0665621850535,3.36856942115005,5.0,0.0,0.0
2537.7723796484333,3.358590184627647,5.0,0.0,0.0
2571.7076153654752,3.3493566121771345,5.0,0.0,0.0
2602.2493275108127,3.3409242319762242,5.0,0.0,0.0
2632.79103965615,3.332463921870269,5.0,0.0,0.0
2660.278580586954,3.324858858528787,5.0,0.0,0.0
2687.7661215177577,3.3173239380292774,5.0,0.0,0.0
2715.2536624485615,3.3098555718997025,5.0,0.0,0.0
2742.7412033793653,3.30247040979479,5.0,0.0,0.0
2770.228744310169,3.2951107841541933,5.0,0.0,0.0
2797.716285240973,3.287742295101687,5.0,0.0,0.0
2825.2038261717767,3.280305970730614,5.0,0.0,0.0
2852.6913671025804,3.272707296238516,5.0,0.0,0.0
2880.1789080333842,3.2648964233569724,5.0,0.0,0.0
2907.666448964188,3.256767729426925,5.0,0.0,0.0
2932.4052358019117,3.2491216648238166,5.0,0.0,0.0
2957.1440226396353,3.24108038522116,5.0,0.0,0.0
2981.882809477359,3.232540178300437,5.0,0.0,0.0
3004.14771763131,3.22431898905167,5.0,0.0,0.0
3026.4126257852613,3.2154506721205984,5.0,0.0,0.0
3046.4510431238173,3.2067580392564015,5.0,0.0,0.0
3064.4856187285177,3.1982077739738957,5.0,0.0,0.0
3082.520194333218,3.188794497692975,5.0,0.0,0.0
3098.7513123774484,3.1794203132237078,5.0,0.0,0.0
3114.9824304216786,3.1690583280317846,5.0,0.0,0.0
3129.590436661486,3.1588135627766682,5.0,0.0,0.0
3144.198442901293,3.1476460540900035,5.0,0.0,0.0
3158.8064491411005,3.135617725593507,5.0,0.0,0.0
3173.414455380908,3.12281406244564,5.0,0.0,0.0
3188.022461620715,3.1093963373176825,5.0,0.0,0.0
3202.6304678605225,3.095522939582021,5.0,0.0,0.0
3217.2384741003298,3.081366424049273,5.0,0.0,0.0
3231.846480340137,3.067096036587574,5.0,0.0,0.0
3246.4544865799444,3.052825891959707,5.0,0.0,0.0
3261.0624928197517,3.0386220271748514,5.0,0.0,0.0
3275.670499059559,3.024498991654201,5.0,0.0,0.0
3290.2785052993663,3.0104416991941187,5.0,0.0,0.0
3301.132994813613,3.0,5.0,0.0,0.0
3301.1329948136135,3.1462312277295963,0.0,0.0,1.0
3301.144035592391,3.1463433124038778,0.0,0.0,1.0
