Time [s],Terminal voltage [V],Current [A],Cycle,Step
0.0,3.8212931276833437,0.0030000000000000027,0.0,0.0
0.0417968892841555,3.820930530521207,0.0030000000000000027,0.0,0.0
0.083593778568311,3.8206064197841094,0.0030000000000000027,0.0,0.0
0.167187557136622,3.8200276865981153,0.0030000000000000027,0.0,0.0
0.31765635855958185,3.81919120119821,0.0030000000000000027,0.0,0.0
0.46812515998254167,3.8185322686393395,0.0030000000000000027,0.0,0.0
0.6185939614055015,3.8179791430747514,0.0030000000000000027,0.0,0.0
0.7690627628284613,3.817490074715934,0.0030000000000000027,0.0,0.0
0.9195315642514211,3.817045509274494,0.0030000000000000027,0.0,0.0
1.2204691670973409,3.8162427423835954,0.0030000000000000027,0.0,0.0
1.5214067699432605,3.8154755462728445,0.0030000000000000027,0.0,0.0
1.8223443727891802,3.8147501111670237,0.0030000000000000027,0.0,0.0
2.1232819756351,3.8140656227021976,0.0030000000000000027,0.0,0.0
2.725157181326939,3.8127767465142033,0.0030000000000000027,0.0,0.0
3.3270323870187783,3.8115721341099142,0.0030000000000000027,0.0,0.0
4.530782798402457,3.809302716236459,0.0030000000000000027,0.0,0.0
5.294016888092671,3.808358006957543,0.0030000000000000027,0.0,0.0
6.057250977782884,3.807867159877403,0.0030000000000000027,0.0,0.0
6.820485067473097,3.8074728702864187,0.0030000000000000027,0.0,0.0
7.58371915716331,3.8069895078514486,0.0030000000000000027,0.0,0.0
8.346953246853523,3.806535499137368,0.0030000000000000027,0.0,0.0
9.110187336543737,3.8060588404553086,0.0030000000000000027,0.0,0.0
10.636655515924163,3.8050883363402797,0.0030000000000000027,0.0,0.0
12.16312369530459,3.8041165478052275,0.0030000000000000027,0.0,0.0
13.689591874685016,3.803132011492327,0.0030000000000000027,0.0,0.0
16.742528233445867,3.8011148490455504,0.0030000000000000027,0.0,0.0
19.79546459220672,3.7989411428837614,0.0030000000000000027,0.0,0.0
22.848400950967573,3.7964349955317926,0.0030000000000000027,0.0,0.0
25.512809028167034,3.7941973994018907,0.0030000000000000027,0.0,0.0
28.177217105366495,3.7920166923667002,0.0030000000000000027,0.0,0.0
30.841625182565956,3.789896751693635,0.0030000000000000027,0.0,0.0
33.50603325976542,3.78776808779294,0.0030000000000000027,0.0,0.0
36.17044133696488,3.7856087739579514,0.0030000000000000027,0.0,0.0
41.4992574913638,3.7811781367441566,0.0030000000000000027,0.0,0.0
46.82807364576272,3.7765906867306165,0.0030000000000000027,0.0,0.0
50.03035504403213,3.773847375717086,0.0030000000000000027,0.0,0.0
52.19716904824972,3.7722520788738323,0.0030000000000000027,0.0,0.0
54.36398305246731,3.770637477358844,0.0030000000000000027,0.0,0.0
56.530797056684904,3.7690048659856767,0.0030000000000000027,0.0,0.0
58.697611060902496,3.7673389305962286,0.0030000000000000027,0.0,0.0
60.86442506512009,3.765659810964996,0.0030000000000000027,0.0,0.0
63.03123906933768,3.763950797109062,0.0030000000000000027,0.0,0.0
67.36486707777287,3.7604661965810404,0.0030000000000000027,0.0,0.0
71.69849508620806,3.756858554309225,0.0030000000000000027,0.0,0.0
76.03212309464324,3.7531188856687248,0.0030000000000000027,0.0,0.0
84.69937911151361,3.745139295787438,0.0030000000000000027,0.0,0.0
89.5029508879125,3.740543509594411,0.0030000000000000027,0.0,0.0
91.09334200171695,3.7392411737851123,0.0030000000000000027,0.0,0.0
92.52469400414095,3.7380564909281944,0.0030000000000000027,0.0,0.0
95.38739800898895,3.735713708965338,0.0030000000000000027,0.0,0.0
98.25010201383695,3.7334544167426023,0.0030000000000000027,0.0,0.0
101.11280601868495,3.731130295187822,0.0030000000000000027,0.0,0.0
103.97551002353295,3.7287344612061357,0.0030000000000000027,0.0,0.0
109.70091803322896,3.7237058014048943,0.0030000000000000027,0.0,0.0
115.42632604292497,3.718346198078911,0.0030000000000000027,0.0,0.0
118.93755928267254,3.7149405636646304,0.0030000000000000027,0.0,0.0
120.04182369597672,3.7139694097673472,0.0030000000000000027,0.0,0.0
120.71497866614354,3.713497526763047,0.0030000000000000027,0.0,0.0
121.38813363631036,3.713050087220539,0.0030000000000000027,0.0,0.0
122.734443576644,3.7121574079529367,0.0030000000000000027,0.0,0.0
125.42706345731128,3.7103339144905667,0.0030000000000000027,0.0,0.0
128.11968333797856,3.708475021755283,0.0030000000000000027,0.0,0.0
130.81230321864584,3.7065778893336554,0.0030000000000000027,0.0,0.0
136.1975429799804,3.702668806566703,0.0030000000000000027,0.0,0.0
141.58278274131496,3.698626894876096,0.0030000000000000027,0.0,0.0
146.96802250264952,3.6944913826834074,0.0030000000000000027,0.0,0.0
149.08374418863255,3.6932928289328224,0.0030000000000000027,0.0,0.0
151.19946587461558,3.692590871744579,0.0030000000000000027,0.0,0.0
152.91320044026185,3.6920274651219738,0.0030000000000000027,0.0,0.0
156.34066957155437,3.6909197899125044,0.0030000000000000027,0.0,0.0
159.7681387028469,3.68982939044474,0.0030000000000000027,0.0,0.0
163.19560783413942,3.6887722237312106,0.0030000000000000027,0.0,0.0
170.05054609672447,3.686713631715275,0.0030000000000000027,0.0,0.0
172.76523870389983,3.686083873731162,0.0030000000000000027,0.0,0.0
174.55924718315134,3.686063142076085,0.0030000000000000027,0.0,0.0
176.35325566240286,3.6862810541059146,0.0030000000000000027,0.0,0.0
178.14726414165438,3.6864611918294017,0.0030000000000000027,0.0,0.0
179.9412726209059,3.6866252303050384,0.0030000000000000027,0.0,0.0
183.5292895794089,3.686955914781586,0.0030000000000000027,0.0,0.0
187.1173065379119,3.6872641012192133,0.0030000000000000027,0.0,0.0
190.7053234964149,3.687561620052378,0.0030000000000000027,0.0,0.0
197.88135741342094,3.6881264242443463,0.0030000000000000027,0.0,0.0
202.26597726336985,3.688595490847999,0.0030000000000000027,0.0,0.0
206.65059711331878,3.689489090355795,0.0030000000000000027,0.0,0.0
210.32093174370357,3.6904002231213697,0.0030000000000000027,0.0,0.0
213.99126637408835,3.69126427769653,0.0030000000000000027,0.0,0.0
217.66160100447314,3.6920876459533734,0.0030000000000000027,0.0,0.0
221.33193563485793,3.692902870382753,0.0030000000000000027,0.0,0.0
225.00227026524271,3.69370773532692,0.0030000000000000027,0.0,0.0
232.3429395260123,3.6952646340317967,0.0030000000000000027,0.0,0.0
239.68360878678186,3.696726609661477,0.0030000000000000027,0.0,0.0
244.1057691898445,3.697658784812142,0.0030000000000000027,0.0,0.0
248.52792959290713,3.6987192660580583,0.0030000000000000027,0.0,0.0
252.46494254540667,3.699774726990187,0.0030000000000000027,0.0,0.0
256.00825420265625,3.7008183975867732,0.0030000000000000027,0.0,0.0
259.55156585990585,3.701988327193064,0.0030000000000000027,0.0,0.0
262.7405463514305,3.703078923307893,0.0030000000000000027,0.0,0.0
265.92952684295517,3.704133106630633,0.0030000000000000027,0.0,0.0
269.11850733447983,3.7051463169773875,0.0030000000000000027,0.0,0.0
275.4964683175291,3.7070475643510523,0.0030000000000000027,0.0,0.0
281.87442930057836,3.7088079430379848,0.0030000000000000027,0.0,0.0
288.2523902836276,3.710481686269593,0.0030000000000000027,0.0,0.0
294.6303512666769,3.712099253546545,0.0030000000000000027,0.0,0.0
301.00831224972615,3.7136491333987376,0.0030000000000000027,0.0,0.0
307.3862732327754,3.7151321481913007,0.0030000000000000027,0.0,0.0
320.14219519887394,3.717808399135918,0.0030000000000000027,0.0,0.0
332.89811716497246,3.7200924023612125,0.0030000000000000027,0.0,0.0
344.3784469344611,3.721843917343822,0.0030000000000000027,0.0,0.0
355.8587767039498,3.7231986679922735,0.0030000000000000027,0.0,0.0
367.33910647343845,3.724216604714252,0.0030000000000000027,0.0,0.0
378.8194362429271,3.7249815879663313,0.0030000000000000027,0.0,0.0
390.2997660124158,3.7255458537496136,0.0030000000000000027,0.0,0.0
401.78009578190444,3.7260333183267056,0.0030000000000000027,0.0,0.0
413.2604255513931,3.7264195692285202,0.0030000000000000027,0.0,0.0
424.74075532088176,3.7268733145620745,0.0030000000000000027,0.0,0.0
436.2210850903704,3.727239297117336,0.0030000000000000027,0.0,0.0
447.7014148598591,3.727684550900096,0.0030000000000000027,0.0,0.0
459.18174462934775,3.728133429676775,0.0030000000000000027,0.0,0.0
470.6620743988364,3.72860961250441,0.0030000000000000027,0.0,0.0
482.1424041683251,3.7290924255101583,0.0030000000000000027,0.0,0.0
493.62273393781373,3.7296012708185065,0.0030000000000000027,0.0,0.0
505.1030637073024,3.7300966224393495,0.0030000000000000027,0.0,0.0
516.5833934767911,3.730592159717252,0.0030000000000000027,0.0,0.0
528.0637232462798,3.7310609445916807,0.0030000000000000027,0.0,0.0
539.5440530157684,3.7314999769599764,0.0030000000000000027,0.0,0.0
551.0243827852571,3.7319150072549396,0.0030000000000000027,0.0,0.0
562.5047125547458,3.7322917257793247,0.0030000000000000027,0.0,0.0
573.9850423242344,3.7326735567962688,0.0030000000000000027,0.0,0.0
585.4653720937231,3.7330025045954667,0.0030000000000000027,0.0,0.0
596.9457018632118,3.7332692929195708,0.0030000000000000027,0.0,0.0
608.4260316327004,3.733537340457394,0.0030000000000000027,0.0,0.0
619.9063614021891,3.7338022507799464,0.0030000000000000027,0.0,0.0
631.3866911716777,3.7340108794540328,0.0030000000000000027,0.0,0.0
642.8670209411664,3.7341927730315394,0.0030000000000000027,0.0,0.0
654.3473507106551,3.7343667830860237,0.0030000000000000027,0.0,0.0
665.8276804801437,3.7345114362261236,0.0030000000000000027,0.0,0.0
677.3080102496324,3.7346181816919684,0.0030000000000000027,0.0,0.0
688.788340019121,3.734696199867569,0.0030000000000000027,0.0,0.0
700.2686697886097,3.734764380085024,0.0030000000000000027,0.0,0.0
711.7489995580984,3.7348039740269052,0.0030000000000000027,0.0,0.0
723.229329327587,3.73479943545409,0.0030000000000000027,0.0,0.0
734.7096590970757,3.7347592713523348,0.0030000000000000027,0.0,0.0
746.1899888665644,3.7346945267041827,0.0030000000000000027,0.0,0.0
756.467187379404,3.7345988766603746,0.0030000000000000027,0.0,0.0
765.7166660409597,3.7344728807220147,0.0030000000000000027,0.0,0.0
774.9661447025154,3.734339139119095,0.0030000000000000027,0.0,0.0
784.2156233640711,3.734204632398118,0.0030000000000000027,0.0,0.0
793.4651020256268,3.734054011189042,0.0030000000000000027,0.0,0.0
802.7145806871825,3.7338745042372192,0.0030000000000000027,0.0,0.0
811.9640593487383,3.733651199383168,0.0030000000000000027,0.0,0.0
821.213538010294,3.733404532805726,0.0030000000000000027,0.0,0.0
830.4630166718497,3.7331619965335596,0.0030000000000000027,0.0,0.0
839.7124953334054,3.732901810248319,0.0030000000000000027,0.0,0.0
848.9619739949611,3.732627373859485,0.0030000000000000027,0.0,0.0
858.2114526565168,3.732321405610005,0.0030000000000000027,0.0,0.0
867.4609313180725,3.732000117961295,0.0030000000000000027,0.0,0.0
876.7104099796283,3.7316625942554715,0.0030000000000000027,0.0,0.0
885.959888641184,3.731307184109665,0.0030000000000000027,0.0,0.0
895.2093673027397,3.7309315535594685,0.0030000000000000027,0.0,0.0
904.4588459642954,3.7305387506117427,0.0030000000000000027,0.0,0.0
922.9578032874068,3.7296866207392894,0.0030000000000000027,0.0,0.0
941.4567606105182,3.728742838348512,0.0030000000000000027,0.0,0.0
959.9557179336297,3.7275295021504284,0.0030000000000000027,0.0,0.0
978.4546752567411,3.726225780743605,0.0030000000000000027,0.0,0.0
996.9536325798525,3.7248784097350267,0.0030000000000000027,0.0,0.0
1015.452589902964,3.723304129510326,0.0030000000000000027,0.0,0.0
1033.9515472260753,3.7215046763106896,0.0030000000000000027,0.0,0.0
1052.4505045491867,3.719626846780695,0.0030000000000000027,0.0,0.0
1070.9494618722981,3.717599453787356,0.0030000000000000027,0.0,0.0
1089.4484191954095,3.715394246757895,0.0030000000000000027,0.0,0.0
1107.947376518521,3.7132046364990514,0.0030000000000000027,0.0,0.0
1126.4463338416324,3.710772913023109,0.0030000000000000027,0.0,0.0
1144.9452911647438,3.7081288133419097,0.0030000000000000027,0.0,0.0
1163.4442484878552,3.705562705319671,0.0030000000000000027,0.0,0.0
1181.9432058109667,3.7027293484771517,0.0030000000000000027,0.0,0.0
1200.442163134078,3.6997489862784843,0.0030000000000000027,0.0,0.0
1218.9411204571895,3.6968282994483834,0.0030000000000000027,0.0,0.0
1237.440077780301,3.6935415134525567,0.0030000000000000027,0.0,0.0
1254.0891393711013,3.690473382356749,0.0030000000000000027,0.0,0.0
1270.7382009619016,3.6874125525492616,0.0030000000000000027,0.0,0.0
1287.387262552702,3.6840216928372147,0.0030000000000000027,0.0,0.0
1304.0363241435023,3.680169951413995,0.0030000000000000027,0.0,0.0
1320.6853857343026,3.6764045997853874,0.0030000000000000027,0.0,0.0
1335.6695411660228,3.6724864597560165,0.0030000000000000027,0.0,0.0
1349.1552810545709,3.6686165164715403,0.0030000000000000027,0.0,0.0
1362.641020943119,3.6646374112034747,0.0030000000000000027,0.0,0.0
1376.126760831667,3.660320606855728,0.0030000000000000027,0.0,0.0
1389.6125007202152,3.655294582458203,0.0030000000000000027,0.0,0.0
1403.0982406087633,3.6498593564509614,0.0030000000000000027,0.0,0.0
1415.0603751646702,3.644948093740015,0.0030000000000000027,0.0,0.0
1425.8262962649865,3.640250365559628,0.0030000000000000027,0.0,0.0
1436.5922173653028,3.6354274542882035,0.0030000000000000027,0.0,0.0
1447.358138465619,3.630501166290252,0.0030000000000000027,0.0,0.0
1458.1240595659353,3.6253734064457364,0.0030000000000000027,0.0,0.0
1468.8899806662516,3.6199681615979618,0.0030000000000000027,0.0,0.0
1479.655901766568,3.614502446311684,0.0030000000000000027,0.0,0.0
1490.4218228668842,3.6086577709406233,0.0030000000000000027,0.0,0.0
1501.1877439672005,3.6025313803881587,0.0030000000000000027,0.0,0.0
1511.9536650675168,3.5962059476528596,0.0030000000000000027,0.0,0.0
1522.719586167833,3.589422479537606,0.0030000000000000027,0.0,0.0
1533.4855072681494,3.5821867249979826,0.0030000000000000027,0.0,0.0
1544.2514283684657,3.5748361790161765,0.0030000000000000027,0.0,0.0
1552.8214810985996,3.5684642484363263,0.0030000000000000027,0.0,0.0
1559.050523120949,3.5636905252629942,0.0030000000000000027,0.0,0.0
1565.2795651432984,3.55878632141082,0.0030000000000000027,0.0,0.0
